Invoice,TotalQuantity,TotalAmount,UniqueProducts,Customer ID,Anomaly
545415,309,453.79,31,15641,1
545416,231,603.17,21,17770,1
545417,222,576.0,29,15622,1
545418,10,85.0,1,14473,1
545419,220,374.64,28,15104,1
545423,176,337.1,23,15643,1
545425,43,100.42999999999999,10,16792,1
545426,82,276.66,6,15189,1
545427,1,9.95,1,16792,1
545428,148,430.5,22,14239,1
545429,67,150.83,24,15031,1
545430,82,306.7,8,15636,1
545431,128,374.0,4,12873,1
545433,50,207.50000000000003,1,17923,1
545435,60,183.0,11,16217,1
545441,62,108.32000000000001,14,14657,1
545445,292,779.9200000000001,41,17738,1
545447,546,1193.88,66,17426,1
545448,6,15.3,1,12753,1
545459,151,151.07,15,17576,1
545460,137,281.43,71,13230,1
545461,219,401.45,22,14388,1
545462,348,535.38,29,17567,1
545463,57,96.75,3,13784,1
545465,64,114.84,4,16957,1
545466,200,1396.0,1,18102,1
545467,15,105.45,4,15304,1
545468,378,436.68,29,16571,1
545469,85,345.85,18,17646,1
545470,97,137.1,9,14483,1
545471,470,306.94,15,15087,1
545474,363,1120.53,31,16709,1
545475,10272,16726.84,82,12415,-1
545477,28,134.5,16,14573,1
545503,78,183.65,29,15719,1
545505,347,482.81,5,17856,1
545512,42,124.68,5,17389,1
545514,257,222.65,19,15053,1
545515,317,534.76,28,12727,1
545517,25,38.4,2,12727,1
545518,358,309.38,15,18218,1
545519,236,348.2,14,16159,1
545521,133,76.1,2,17995,1
545522,149,303.03000000000003,17,15596,1
545523,72,210.05,39,14524,1
545524,29,191.95,12,17374,1
545526,74,225.9,14,17789,1
545530,1345,2114.71,98,17416,-1
545533,343,475.44,23,12524,1
545534,98,222.3,13,17652,1
545535,96,73.92,2,13199,1
545536,126,410.0,19,12417,1
545543,164,727.6,29,13476,1
545544,459,294.33,20,14057,1
545545,87,187.11,48,17841,1
545550,203,148.49,7,18041,1
545555,57,137.62,20,17757,1
545557,193,249.83999999999997,5,12500,1
545558,302,485.78000000000003,11,17873,1
545559,138,288.47,51,15005,1
545570,53,166.04000000000002,4,12817,1
545571,319,602.61,36,17700,1
545573,94,124.10000000000001,8,15393,1
545574,80,122.7,18,13959,1
545575,146,515.38,11,13014,1
545576,13,99.75,3,15611,1
545577,47,161.5,14,14702,1
545578,95,137.49,8,13715,1
545579,289,387.31,22,17508,1
545580,211,378.21000000000004,20,13931,1
545582,1976,3547.34,23,13694,-1
545583,125,317.25,16,12553,1
545585,288,312.4,17,12541,1
545587,222,282.74,58,14796,1
545588,131,222.99,15,13382,1
545589,178,333.2,15,17001,1
545590,275,316.11,23,15220,1
545591,235,356.9,22,17581,1
545592,125,369.95,18,17581,1
545593,16,102.4,3,17581,1
545595,85,167.91,20,14570,1
545596,136,265.0,15,14447,1
545597,10,50.15,9,14570,1
545601,52,152.0,9,15827,1
545602,87,109.16,13,17315,1
545603,14,38.1,2,15827,1
545630,108,332.4,8,14466,1
545634,264,308.18,19,14911,1
545635,224,240.68,16,13557,1
545636,237,416.69,23,16449,1
545637,261,292.03,20,15514,1
545638,85,235.91,9,13113,1
545644,3528,1920.48,5,16333,-1
545645,3,17.549999999999997,3,12755,1
545646,14,38.0,6,14779,1
545647,109,159.4,6,12547,1
545648,60,96.8,6,17325,1
545649,51,119.31,37,14995,1
545652,16,50.8,3,16414,1
545653,579,935.54,35,15311,1
545654,256,345.68,17,15681,1
545655,69,99.59,43,14670,1
545656,12,99.0,6,14057,1
545657,593,877.31,56,14911,1
545658,268,311.94,75,14670,1
545659,36,45.0,3,15675,1
545660,159,310.77,36,17191,1
545661,739,829.85,52,15358,1
545662,92,208.2,11,15358,1
545663,203,162.07999999999998,13,13491,1
545664,84,463.63,18,12584,1
545665,136,164.4,13,17535,1
545668,301,532.13,10,14031,1
545669,66,186.9,8,17243,1
545670,65,292.75,5,15465,1
545675,12,15.0,1,18223,1
545676,152,246.76000000000002,6,15034,1
545680,190,346.1,5,15400,1
545681,289,655.03,55,16923,1
545682,111,253.79,39,14701,1
545683,234,533.18,56,14903,1
545684,76,279.8,7,15606,1
545685,73,126.02000000000001,41,14499,1
545686,56,137.9,8,18211,1
545687,345,508.45,71,17769,1
545688,212,635.17,60,16033,1
545690,185,427.03000000000003,107,13263,1
545691,140,263.04,25,14161,1
545692,188,510.7,15,17428,1
545693,746,796.86,12,16422,1
545694,96,120.0,1,16422,1
545695,352,841.37,85,17050,1
545696,112,230.0,19,15696,1
545697,110,147.23,32,14504,1
545698,19,225.14,15,15572,1
545699,196,220.77,25,15572,1
545700,150,166.45,15,17811,1
545701,826,1695.21,63,17107,1
545702,47,136.77,19,14247,1
545704,23,215.55,6,16638,1
545705,74,217.2,14,15554,1
545706,91,219.3,9,12712,1
545707,506,673.9,4,13881,1
545708,76,142.28,8,14915,1
545709,191,282.66,18,12708,1
545710,72,90.6,7,13117,1
545711,66,159.3,8,16136,1
545712,45,180.60000000000002,10,18280,1
545718,76,315.6,20,12614,1
545719,599,1656.15,68,13344,1
545721,264,608.45,41,15039,1
545722,96,475.2000000000001,1,16013,1
545725,47,162.85,5,16621,1
545738,72,75.6,2,17571,1
545748,1476,1588.68,14,17381,1
545752,888,431.28,3,17381,1
545759,204,806.05,23,16316,1
545764,130,294.17,15,13408,1
545790,2,17.0,1,16316,1
545797,176,326.91,57,16225,1
545812,313,638.65,37,14214,1
545815,160,328.8,11,14012,1
545819,44,102.0,15,16356,1
545820,14,40.2,2,13884,1
545821,338,591.02,27,13001,1
545822,2,17.9,1,13884,1
545826,301,318.24,16,17696,1
545830,125,455.04,50,17634,1
545835,41,117.55,22,17654,1
545838,52,106.37,36,14606,1
545842,238,557.0,30,15498,1
545845,12,16.05,12,12754,1
545851,58,108.97999999999999,20,15026,1
545853,96,162.70000000000002,17,16517,1
545854,374,580.79,34,14817,1
545855,138,246.3,11,15290,1
545856,24,89.70000000000002,4,16225,1
545859,276,593.9200000000001,16,15498,1
545865,1548,2597.4,8,15769,1
545868,52,145.70000000000002,25,17841,1
545869,143,196.45000000000002,13,17162,1
545870,6,15.3,1,17162,1
545871,109,134.9,10,17092,1
545872,284,381.75,89,15752,1
545873,22,110.2,6,13092,1
545874,70,79.4,8,12841,1
545883,45,147.95000000000002,9,15974,1
545888,322,416.22,5,13798,1
545889,1,45.0,1,15291,1
545890,24,92.80000000000001,5,16782,1
545894,95,211.36,23,16242,1
545896,118,61.589999999999996,5,15869,1
545898,57,88.05000000000001,8,15869,1
545899,25,74.7,11,17817,1
545900,1,195.0,1,17817,1
545901,408,1031.37,149,15834,-1
545902,2,250.0,2,15834,1
545904,43,126.65,7,13468,1
545905,196,197.0,14,15234,1
545906,623,1120.93,59,15764,1
545907,274,300.36,16,15806,1
545908,251,461.25,20,14709,1
545909,522,639.64,41,15819,1
545910,444,237.35999999999999,19,14586,1
545911,864,181.44,2,17940,1
545912,50,325.1,6,15944,1
545913,220,431.58,14,16779,1
545914,1605,3678.0299999999997,51,13340,-1
545915,168,329.08,16,17419,1
545916,77,278.13,13,12528,1
545918,232,391.52,9,16917,1
545928,134,357.18,19,14407,1
545933,349,496.0,28,13908,1
545937,1109,1570.19,56,12758,1
545945,72,122.61,24,16710,1
545978,454,678.76,111,13975,1
545979,116,111.0,25,12748,1
545980,154,277.17,49,14730,1
545987,18,105.53999999999999,3,17389,1
545988,169,301.4,19,12662,1
545989,32,301.4,3,14560,1
545991,565,896.71,29,15311,1
545992,23,123.35,3,16927,1
545993,199,421.09000000000003,6,13777,1
545994,191,305.1,18,12623,1
545995,418,767.84,67,15023,1
545996,480,983.16,82,14367,1
545998,458,987.7,50,13373,1
545999,699,1195.95,58,13089,1
546000,32,72.0,4,13089,1
546001,52,329.36,4,13854,1
546003,155,370.77,50,16712,1
546005,379,794.41,53,14426,1
546006,49,108.5,7,17639,1
546009,157,328.37,11,16426,1
546011,936,367.20000000000005,2,17306,1
546013,165,238.01,32,16495,1
546014,1,8.5,1,16495,1
546015,434,534.4200000000001,29,14336,1
546017,222,339.36,28,14507,1
546019,50,39.49,11,14507,1
546027,277,444.8,27,12759,1
546028,314,924.54,40,17049,1
546029,6,17.700000000000003,1,15206,1
546030,90,118.5,8,14013,1
546031,90,201.5,9,13267,1
546032,45,85.15,6,13267,1
546033,2,15.9,1,13267,1
546034,291,309.64,20,14032,1
546035,76,229.8,5,12924,1
546036,78,240.10000000000002,9,14645,1
546037,52,247.4,9,14825,1
546038,165,588.6700000000001,12,15071,1
546062,215,148.63,20,16221,1
546067,780,2099.7,4,17450,1
546079,87,188.25,27,14534,1
546082,612,221.4,2,12971,1
546083,50,38.98,3,12971,1
546084,384,617.1,40,14112,1
546087,156,84.36,5,13026,1
546088,21,298.0,7,12881,1
546089,383,208.41,29,17864,1
546090,306,660.34,7,16525,1
546091,944,1576.3600000000001,81,14936,1
546092,126,380.5,24,17138,1
546096,1566,1711.06,55,15502,1
546100,202,342.58,21,16572,1
546101,48,188.64,5,14803,1
546102,6,17.700000000000003,1,16316,1
546103,124,304.5,5,13093,1
546104,15,98.7,11,14527,1
546105,238,268.51,42,14662,1
546107,136,233.17,45,17238,1
546108,335,382.86,59,15529,1
546110,32,261.6,7,17770,1
546111,54,122.53999999999999,23,14165,1
546112,200,330.0,1,15769,1
546113,157,146.18,22,14344,1
546115,188,371.84000000000003,21,15379,1
546116,412,764.58,36,15367,1
546117,353,704.33,71,16771,1
546118,212,846.45,26,13078,1
546119,201,308.98,19,16945,1
546120,104,79.92,6,16945,1
546121,107,155.45,25,14085,1
546122,35,91.54,15,15581,1
546123,107,264.27,7,16419,1
546127,158,411.18000000000006,10,17730,1
546132,54,358.5,3,15057,1
546133,516,984.88,52,14291,1
546134,314,439.28,4,13493,1
546135,90,210.9,10,12388,1
546153,50,337.5,5,13538,1
546154,400,500.0,1,13953,1
546155,307,394.63,26,15632,1
546156,78,232.6,11,14297,1
546157,50,74.56,5,13502,1
546158,122,298.5,15,13899,1
546159,141,223.95000000000002,13,16471,1
546160,1844,3277.24,32,15838,-1
546161,144,122.4,1,17404,1
546163,57,146.23000000000002,12,17377,1
546164,165,547.35,7,15939,1
546165,120,312.8,19,18183,1
546166,208,270.4,3,16553,1
546169,400,660.0,2,14603,1
546171,90,130.56,5,16359,1
546172,264,585.32,30,14156,1
546182,249,366.53000000000003,25,14334,1
546189,191,300.53999999999996,16,13102,1
546190,80,199.2,9,13102,1
546212,2826,3500.5,27,14156,-1
546213,108,1614.6,3,14156,1
546215,87,124.94999999999999,29,14713,1
546216,664,853.48,14,18173,1
546218,58,144.9,14,14667,1
546220,584,541.1,28,16745,1
546223,288,462.28000000000003,21,14854,1
546230,145,397.55,22,13871,1
546235,46,115.57000000000001,20,14976,1
546236,1005,938.39,48,12370,1
546237,164,333.08,23,16625,1
546239,167,185.15,12,14064,1
546242,306,360.78000000000003,27,16743,1
546243,175,310.47,19,15308,1
546246,322,789.9,30,14841,1
546247,106,101.34,7,18086,1
546248,112,214.5,13,16477,1
546249,47,99.95,24,14606,1
546250,183,282.93,18,14350,1
546251,872,576.1,17,16553,1
546252,701,1104.13,62,14930,1
546253,66,130.26,5,16080,1
546254,62,268.58,10,14727,1
546255,180,245.52,16,13468,1
546261,71,139.79,46,17841,1
546263,218,461.6,3,14156,1
546275,246,209.94,16,13126,1
546279,1,4.25,1,17841,1
546301,66,93.18,5,16778,1
546304,63,117.11,20,14077,1
546305,156,232.43,34,14056,1
546310,52,330.59999999999997,5,15291,1
546314,116,166.5,19,16808,1
546315,160,365.18,22,16558,1
546316,54,182.7,7,17076,1
546317,484,314.96,25,14913,1
546318,100,255.0,1,16013,1
546319,480,345.6,1,17949,1
546321,192,310.0,20,16475,1
546322,12,191.39999999999998,4,14114,1
546324,162,307.44,13,13265,1
546326,508,583.3,5,13798,1
546328,1,1687.17,1,14911,1
546329,1,1687.17,1,14911,1
546330,79,141.45,9,16817,1
546331,21,57.449999999999996,4,13133,1
546365,618,987.42,60,12520,1
546366,75,106.11,19,12748,1
546367,504,1726.6000000000001,30,15513,1
546369,10,67.5,1,15513,1
546372,88,349.2,7,13098,1
546373,325,712.85,20,12583,1
546374,1,10.0,1,17194,1
546376,115,311.07,19,13842,1
546377,63,121.17000000000002,3,15049,1
546378,380,578.02,38,14329,1
546380,6,13.0,4,12748,1
546381,9,19.740000000000002,9,12748,1
546382,102,227.78,9,18149,1
546383,332,312.93,24,13654,1
546384,627,826.07,22,15311,1
546385,744,1588.16,22,16652,1
546386,91,157.65,10,14312,1
546387,268,572.8,17,16766,1
546389,186,751.9,45,16801,1
546390,120,14.4,1,14083,1
546391,69,103.65,7,17800,1
546392,94,202.82,42,14587,1
546394,427,627.13,39,17164,1
546396,80,108.21000000000001,16,13226,1
546397,51,153.75,6,12971,1
546398,254,516.42,13,13043,1
546399,94,231.3,9,14352,1
546401,12,21.9,3,17994,1
546402,84,156.6,5,13305,1
546403,268,572.8,17,16766,1
546404,120,127.2,1,13509,1
546405,28,198.6,3,17351,1
546411,736,1919.04,5,12939,1
546412,13,70.28999999999999,5,12748,1
546413,2,3.0999999999999996,2,17961,1
546414,47,183.25,23,16768,1
546415,186,488.06,18,17975,1
546417,536,629.25,42,14800,1
546418,58,109.58,16,17315,1
546419,51,157.56,21,16693,1
546420,62,129.46,21,14810,1
546421,333,301.04,37,13700,1
546422,123,288.71,33,15547,1
546423,124,220.47,63,14502,1
546424,58,119.72,21,13956,1
546425,187,263.59000000000003,18,16983,1
546426,306,296.88,49,13708,1
546427,54,103.89,29,14606,1
546428,185,343.29,18,12681,1
546429,373,371.37,89,17611,1
546430,66,142.0,21,15918,1
546431,338,414.3,17,16954,1
546432,36,227.0,11,14180,1
546433,152,117.92999999999999,8,12778,1
546434,91,357.07,15,12383,1
546435,213,356.19,21,15671,1
546436,44,126.7,5,14962,1
546437,311,371.23,22,16807,1
546438,2224,3840.88,38,15125,-1
546440,256,535.02,32,16871,1
546441,80,446.8,7,15159,1
546442,54,207.3,5,15159,1
546443,480,349.8,7,12901,1
546462,144,208.8,1,12845,1
546464,260,734.44,4,13225,1
546465,180,360.24,32,14395,1
546466,151,370.53,72,18118,1
546479,187,479.40000000000003,21,12682,1
546480,1,295.0,1,13452,1
546486,172,377.88,28,15039,1
546498,155,538.76,78,15493,1
546502,82,177.59,55,16005,1
546508,90,184.5,4,15971,1
546509,207,522.6,31,14911,1
546510,96,175.72,9,16353,1
546520,498,706.6,41,14911,1
546521,130,679.5,3,16013,1
546522,175,373.84000000000003,19,13319,1
546523,36,52.2,3,13319,1
546524,45,110.84,11,17811,1
546525,312,619.6,16,14733,1
546526,120,285.0,5,15061,1
546527,40,149.4,2,15061,1
546528,1717,2420.9500000000003,38,15311,1
546530,5156,4400.28,27,17404,-1
546531,208,391.8,12,15738,1
546532,80,140.0,2,14060,1
546533,88,140.54,10,15388,1
546534,326,571.0600000000001,33,16150,1
546537,86,181.44,33,15005,1
546538,359,582.35,34,16327,1
546540,404,512.28,8,15061,1
546541,231,596.05,30,14911,1
546542,233,308.09000000000003,81,13263,1
546543,110,174.85999999999999,50,17841,1
546544,232,454.08000000000004,16,16570,1
546545,34,118.05,19,16804,1
546549,132,258.41,43,17799,1
546550,1,6.35,1,17799,1
546552,192,271.5,17,13082,1
546553,121,158.23000000000002,9,13499,1
546554,188,251.56,15,16037,1
546555,271,696.85,22,17675,1
546556,122,309.02000000000004,11,16156,1
546560,50,62.5,1,12931,1
546561,356,548.75,34,18260,1
546562,133,317.56,19,16293,1
546563,222,343.62,22,15047,1
546569,511,1477.56,45,14016,1
546580,328,870.59,24,14911,1
546622,92,108.1,25,17954,1
546624,250,422.54,23,14193,1
546625,134,170.75,24,17542,1
546631,48,300.0,2,15181,1
546632,72,76.32000000000001,1,17080,1
546633,128,163.2,2,16168,1
546634,23,78.04,12,14527,1
546635,203,221.19,41,16392,1
546636,56,137.9,22,14534,1
546637,34,292.3,3,13854,1
546638,258,410.7,26,15106,1
546639,238,309.34,19,13971,1
546640,100,238.20000000000002,13,14092,1
546642,162,317.78,9,12779,1
546643,286,542.97,30,16214,1
546644,268,339.34000000000003,15,15932,1
546646,138,138.28,21,13716,1
546657,6,5.1,1,17816,1
546658,331,501.25,33,15150,1
546659,108,242.40000000000003,9,16996,1
546660,335,1041.45,27,14156,1
546662,32,95.0,6,16782,1
546665,77,215.49,14,15867,1
546667,90,236.1,14,14735,1
546668,86,218.10000000000002,9,14735,1
546669,710,983.3,23,14226,1
546670,429,610.88,107,13451,1
546677,180,363.4,3,18144,1
546678,317,565.54,29,12681,1
546679,252,283.73,50,13121,1
546681,206,301.9,20,16297,1
546682,166,352.6,22,12994,1
546683,147,248.27,18,12868,1
546684,642,1829.04,29,16152,1
546685,124,369.9,21,15687,1
546686,117,300.19,16,14636,1
546687,285,422.43,22,16040,1
546688,46,175.3,7,16497,1
546689,230,680.4,13,16985,1
546690,18,148.5,3,16985,1
546691,192,306.64,3,15793,1
546724,4,6.7,4,12845,1
546728,2,290.0,1,13983,1
546729,99,233.75,12,18231,1
546731,468,961.5600000000001,26,13089,1
546732,104,139.35000000000002,19,14606,1
546733,336,705.6,3,16029,1
546734,336,705.6,3,16029,1
546736,576,414.72,1,16013,1
546737,285,439.03000000000003,29,13358,1
546738,1208,853.08,11,16422,1
546739,2374,3018.34,42,17511,-1
546741,20,99.0,1,13261,1
546742,514,704.5,33,12849,1
546748,144,370.48,16,15182,1
546749,44,328.6,3,14543,1
546750,12,15.0,1,14543,1
546751,167,311.66,26,13668,1
546752,30,142.5,5,13299,1
546753,298,309.46,48,16383,1
546754,960,384.0,3,13027,1
546755,175,702.8,31,12502,1
546757,162,282.3,7,15381,1
546759,50,300.7,11,12712,1
546760,230,516.15,30,12597,1
546761,84,432.2,7,17858,1
546762,22,28.18,9,17961,1
546764,164,300.98,17,15671,1
546765,98,147.70999999999998,8,12437,1
546766,24,52.8,3,12971,1
546767,84,77.16,5,12971,1
546768,100,584.76,6,15694,1
546769,523,859.01,44,17504,1
546770,62,115.09,8,12523,1
546771,59,200.7,26,17515,1
546772,156,152.76,3,15030,1
546774,309,581.89,92,14505,1
546775,144,152.64,1,17306,1
546776,56,138.88,8,17460,1
546778,251,625.85,45,14572,1
546780,879,3978.9900000000002,19,12435,1
546781,404,473.82,23,12955,1
546782,72,232.4,12,15291,1
546784,352,633.1,40,18189,1
546785,100,302.52,5,15189,1
546786,160,239.0,12,16523,1
546787,206,398.98,12,14035,1
546788,95,209.85,4,13946,1
546789,6100,10065.0,9,15769,-1
546790,90,136.57,14,14713,1
546791,435,665.46,42,17716,1
546827,150,622.5,1,15301,1
546828,12,71.4,1,13185,1
546829,31,62.85,4,14840,1
546830,345,449.87,14,16839,1
546831,388,606.84,8,13199,1
546832,297,333.74,5,13216,1
546837,134,372.12,19,13650,1
546843,368,592.1800000000001,26,12472,1
546846,96,128.49,39,13533,1
546847,164,437.40000000000003,2,12989,1
546848,11,18.15,3,13533,1
546849,34,101.35,23,13623,1
546850,923,653.57,95,13268,1
546851,395,771.02,35,12480,1
546852,36,111.96000000000001,2,13104,1
546853,35,73.5,1,12845,1
546855,127,218.83,30,18168,1
546856,416,372.64,30,15433,1
546857,192,217.43,16,12937,1
546860,286,316.82,6,18198,1
546861,417,381.78,25,14911,1
546862,254,914.9300000000001,37,16216,1
546863,1500,676.2,5,16377,1
546866,115,232.39000000000001,30,14462,1
546869,63,120.33000000000001,7,12352,1
546871,150,300.0,22,16746,1
546872,4,16.0,2,14462,1
546873,252,326.04,11,17591,1
546874,88,251.51999999999998,2,16976,1
546875,440,1017.6800000000001,51,12514,1
546877,62,142.4,5,18210,1
546878,20,80.0,1,13631,1
546882,175,401.31,21,14422,1
546883,120,223.0,16,13707,1
546890,214,320.42,21,13394,1
546898,4,8.8,4,17961,1
546899,720,946.2,21,14298,1
546900,12,25.200000000000003,1,14298,1
546902,8,33.2,1,14298,1
546908,91,316.85,11,15648,1
546909,207,220.6,21,14056,1
546910,69,145.55,28,13969,1
546911,173,337.71000000000004,18,17725,1
546912,321,474.19,64,15861,1
546913,240,248.29,49,15861,1
546914,69,177.15,7,13072,1
546915,197,359.73,19,15695,1
546916,15,50.25000000000001,3,15695,1
546917,265,743.71,44,14911,1
546918,52,309.4,4,15854,1
546919,169,241.44,3,12500,1
546920,296,845.3199999999999,18,12471,1
546921,12,33.0,2,12471,1
546922,388,904.26,32,14110,1
546923,24,166.8,1,16716,1
546924,128,183.6,8,14059,1
546925,225,464.7,5,12647,1
546926,150,108.5,2,17857,1
546927,472,1175.44,21,16672,1
546928,196,326.5,14,17685,1
546929,126,555.3,6,13090,1
546944,98,567.44,22,14701,1
546950,124,340.75,54,16511,1
546951,302,377.64,49,17673,1
546963,203,302.6,16,16779,1
546979,581,752.4300000000001,13,16256,1
546980,128,462.2,23,13591,1
546981,45,152.55,7,14066,1
546982,145,114.85,48,15483,1
546983,359,795.75,47,16626,1
546984,159,266.0,64,15019,1
546985,41,111.95,5,18270,1
546986,535,780.35,46,14194,1
546988,118,282.12,18,14194,1
546990,256,530.4,27,14315,1
546991,224,167.43,22,12748,1
546992,3004,4666.4400000000005,16,16684,-1
546993,139,280.57,43,17921,1
546994,144,152.64,1,16684,1
546995,94,141.41,21,14041,1
546996,216,234.24,5,17060,1
546998,52,177.84,24,16023,1
546999,266,683.4200000000001,6,17133,1
547000,279,323.3,21,14282,1
547001,312,357.12,3,16656,1
547002,212,315.18,19,12878,1
547003,25,118.75,6,14155,1
547004,117,321.75,17,17419,1
547005,550,806.47,48,12474,1
547017,24,113.35,7,13468,1
547018,162,174.6,12,17043,1
547019,71,115.78,22,17841,1
547020,287,368.36,16,17017,1
547021,76,197.72,14,13046,1
547022,16,22.240000000000002,5,17961,1
547023,1014,833.1,8,16422,1
547026,96,344.90000000000003,20,14633,1
547028,147,447.5,22,13593,1
547029,42,405.0,7,15465,1
547030,168,371.8,25,12948,1
547032,246,662.62,3,13798,1
547033,76,168.7,7,15898,1
547034,52,361.4,8,18229,1
547035,208,282.28000000000003,18,13911,1
547036,264,380.4,11,17017,1
547037,3620,1224.6,4,14101,-1
547038,66,211.5,5,15703,1
547039,10,96.6,2,14560,1
547040,42,62.7,2,15938,1
547041,195,300.0,5,13777,1
547044,200,225.4,20,14071,1
547045,200,585.12,2,17856,1
547046,137,146.87,10,13725,1
547047,184,982.08,6,14258,1
547048,73,197.8,11,14911,1
547049,80,330.5,19,17134,1
547050,191,163.25,15,17795,1
547051,66,138.68,10,12902,1
547052,64,171.75,21,18225,1
547053,244,499.84000000000003,11,13001,1
547055,73,119.08,24,16444,1
547056,44,87.8,3,16402,1
547057,63,130.05,6,14217,1
547058,568,693.1800000000001,47,14232,1
547059,34,172.9,8,14693,1
547060,116,135.44,21,17954,1
547061,215,226.29999999999998,15,12407,1
547062,160,224.49,65,16728,1
547063,1703,2449.79,271,14769,-1
