Description,6 RIBBONS RUSTIC CHARM,60 CAKE CASES VINTAGE CHRISTMAS,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,AGED GLASS SILVER T-LIGHT HOLDER,ANTIQUE SILVER TEA GLASS ETCHED,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,"ASSORTED FLOWER COLOUR ""LEIS""",ASSTD DESIGN BUBBLE GUM RING,BAG 250g SWIRLY MARBLES,BLACK AND WHITE PAISLEY FLOWER MUG,BLACK RECORD COVER FRAME,BOX OF 24 COCKTAIL PARASOLS,BOYS ALPHABET IRON ON PATCHES,BROCADE RING PURSE ,COLOUR GLASS T-LIGHT HOLDER HANGING,COOK WITH WINE METAL SIGN ,CREAM HEART CARD HOLDER,DISCO BALL CHRISTMAS DECORATION,DOLLY GIRL LUNCH BOX,FANCY FONTS BIRTHDAY WRAP,GIN + TONIC DIET METAL SIGN,GIRLS ALPHABET IRON ON PATCHES ,GRAND CHOCOLATECANDLE,GROW A FLYTRAP OR SUNFLOWER IN TIN,HAND OVER THE CHOCOLATE   SIGN ,HANGING HEART JAR T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,HANGING JAM JAR T-LIGHT HOLDER,HEART FILIGREE DOVE  SMALL,HEART OF WICKER LARGE,HEART OF WICKER SMALL,JAM MAKING SET PRINTED,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG OWLS,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG RED SPOTTY,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND,LUNCH BOX I LOVE LONDON,MEDIUM CERAMIC TOP STORAGE JAR,MINI PAINT SET VINTAGE ,MULTI COLOUR SILVER T-LIGHT HOLDER,PACK OF 12 HEARTS DESIGN TISSUES ,PACK OF 12 LONDON TISSUES ,PACK OF 12 PINK PAISLEY TISSUES ,PACK OF 12 RED SPOTTY TISSUES ,PACK OF 12 SUKI TISSUES ,PACK OF 12 TRADITIONAL CRAYONS,PACK OF 12 WOODLAND TISSUES ,PACK OF 6 BIRDY GIFT TAGS,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,"PAPER CRAFT , LITTLE BIRDIE",PARTY BUNTING,PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX ,PLACE SETTING WHITE HEART,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,RABBIT NIGHT LIGHT,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED TOADSTOOL LED NIGHT LIGHT,REGENCY CAKESTAND 3 TIER,ROTATING SILVER ANGELS T-LIGHT HLDR,SET/6 FRUIT SALAD PAPER CUPS,SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES,SINGLE HEART ZINC T-LIGHT HOLDER,SMALL CHINESE STYLE SCISSOR,SMALL POPCORN HOLDER,SPACEBOY BIRTHDAY CARD,SPACEBOY LUNCH BOX ,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOODLAND CHARLOTTE BAG,WORLD WAR 2 GLIDERS ASSTD DESIGNS,WRAP PINK FAIRY CAKES ,ZINC METAL HEART DECORATION
SPACEBOY BIRTHDAY CARD,0.6518182152118683,0.1824756289488843,0.1742771383767446,0.1618682476163454,0.008254850271242868,0.023072210645074632,0.1138572521585537,0.2035625003867139,0.07445762441158688,0.026579761413322002,0.004106052173032019,2.537577023018673e-06,0.004872743210381899,0.07699102727383947,0.0017567508807019877,0.000951083574081294,0.22566314503724016,0.20785094927258083,0.007181641834352848,0.07210682395945714,0.8827567837840087,0.34020724901385596,0.015442144767479647,0.0016708217801806424,0.009752054368000392,0.007282973329934466,0.014069216496915424,0.1741741895064938,0.6648032691767864,0.03552694846771269,0.8096427597895888,0.048669273028239146,0.04532070985360726,0.3498837052889368,0.056063041706543394,0.17035038515477466,0.13927752535900656,0.3696337635202456,0.32576292584143424,0.3946484602901968,0.12350538763937664,0.21155075236806895,0.09591534577389799,0.30288713283387775,0.3306050181303522,0.5806163111952771,0.4607052119908216,0.7966796656812305,0.5908749732106053,0.25037867202913916,0.0038306856904767117,0.3470638979114239,0.008875551974407031,0.05522522328908596,0.03205608314587366,0.03902098218644566,0.0029033034192056297,0.05696576197795388,0.5257123060432924,0.01664753456666738,0.3455922350680047,0.17648190910509343,0.26996164875484746,0.5985622358180978,0.35172101412413465,0.6248662728399884,0.16574045386873507,0.10699773449101167,0.10061207681022777,0.0,0.126789245322248,0.1525169262390492,0.21142446628296785,0.1870497215405638,0.012847715649601708,0.013609334907438923,0.6966364791708961,0.025520886814065374,0.03571665391568563,0.7642930336012453,0.2396177088125318,0.008000123563876235,0.021773650328918173,0.22900497422893668,0.2483187210628497,0.7868385109676178,9.903715474558125e-05,0.019560239063269563,1.0,0.9195414111965683,0.025161263837566363,0.011486106143255992,0.056142990087079084,0.057934012966857115,0.021923766546314245,0.3889510817532136,0.8205732006111333,0.01945385102481099,0.25440787061440223,0.7872286670977527
SPACEBOY LUNCH BOX ,0.6082206030634268,0.2177454903106112,0.19394758888698574,0.18505777348959188,0.005569066961876432,0.18836164636032365,0.1484929565917052,0.10363538281718943,0.0792842307881216,0.00755407321118991,0.0021486942754207097,0.0033670558127392117,0.005788377806180546,0.1290756060417447,0.0011414004140893616,0.006320123466383674,0.21966809717904084,0.12005305424152246,0.004116617564880096,0.015137128815847794,0.9812138685922276,0.1425797247870049,0.005461779039144154,0.0008437664154063748,0.0019097452721911039,0.0026410602573823873,0.008582845958283226,0.1906355200596862,0.6681872350459364,0.18753209829757828,0.8474947316287742,0.03513449404816487,0.04256565966480956,0.3925224613863744,0.04281736946811044,0.17047777121576443,0.12627505128205724,0.31465729461009845,0.297853869209866,0.3845649821986144,0.10482372949711442,0.16716259768863606,0.049846158583389436,0.2902975390721909,0.34100098235272025,0.6000043623001219,0.4725343611810421,0.8083598157039699,0.6158769630770119,0.2869486726931153,0.0029524059424993455,0.4225992190566665,0.004995249836227411,0.055435806298241484,0.017104485554708407,0.02274680850252062,0.0031180994814939025,0.02453559157537699,0.5595950157141516,0.0162195898686284,0.40272455606267704,0.19411865626312325,0.1747384566309555,0.6405667543772622,0.33638048284220906,0.6315122550933004,0.16548073625184975,0.10511953527938434,0.06432387919344956,0.0,0.10328082919940901,0.1553776931941205,0.21466625205202328,0.19041737761884497,0.03576165446897394,0.009046949857430606,0.7559219086072864,0.03152432897910411,0.013048060545232285,0.8062552518657958,0.3439859220873043,0.06282942427476457,0.02105524690152279,0.23942142475766975,0.2568794411179668,0.824486609425226,3.185275205680104e-05,0.01262139622645481,0.9195414111965683,1.0,0.01231225291485232,0.00913927247138129,0.037760354501038484,0.061798299168562235,0.025076067853783624,0.3754307458044306,0.914597056566313,0.0034991534410484344,0.25093981987572,0.8146924633261263
STRAWBERRY CERAMIC TRINKET BOX,0.0984403286352309,0.07159655304821443,0.12868840614124866,0.08093641259206073,0.020576806156742202,0.02475953475037217,0.025211525737995902,0.04198696479969894,0.08391384697429052,0.0712040809014078,0.005819305497714185,2.3933727498078005e-06,0.21143673749315714,0.10669638980520302,0.0048826499674044,0.0015436243757647693,0.09260985920597423,0.15629285135872925,0.0077536562029048225,0.08614057325163033,0.013002753938538066,0.014520614948224493,0.06505579178344624,0.003485264271705681,0.026959334111684052,0.05444638762842732,0.14291059423681893,0.13666786082114343,0.08773982790085902,0.10989442876179685,0.01679179219756143,0.011518166592521329,0.019648541225018957,0.10674900169997102,0.1785535715700705,0.058589185058670015,0.10268595202144536,0.11853201293425168,0.254064317837407,0.06677272526063316,0.13359593401759348,0.20064093389768817,0.18241396281357392,0.34354242134925045,0.15685435339007817,0.40341191341420846,0.2259573710065295,0.06641505576501305,0.060592053930065094,0.018442319100812222,0.0007001353733900853,0.030182168435761436,0.023798758053217,0.015769537484509016,0.009456159280770194,0.01114419665140203,0.0053561637631086585,0.007317191369909625,0.09483821565054991,0.002145450172819271,0.06832519344670988,0.06202063376745517,0.06679455685039873,0.06731152741925643,0.14022476911381293,0.07246229385994843,0.04363611602667548,0.0654243109326916,0.08975085065217075,0.0,0.15869058788475204,0.3003388642589648,0.08215102442193674,0.04192725830401258,0.18571986708904267,0.025963534702955607,0.0063851973960175395,0.007897083015916555,0.08914640292356274,0.031987884058658315,0.08211710263768685,0.003406508585611918,0.003765015708649685,0.07628607328268402,0.0678321533519494,0.025673160737579803,7.437094487253989e-05,0.0439122576539574,0.025161263837566363,0.01231225291485232,0.9999999999999998,0.49824999181830837,0.01966066084940321,0.024398884912611885,0.06233140583980185,0.2632520831652209,0.03262636604614267,0.012626364330120505,0.02170877280293785,0.024396976513428408
SWEETHEART CERAMIC TRINKET BOX,0.04248814179907936,0.054200758334607906,0.13928143483241562,0.07307303634099688,0.005830165988412843,0.03214972317084917,0.013479337397152286,0.023533813716369072,0.09905705886588569,0.0611897491289881,0.005111462403480184,3.424265838699482e-06,0.06533085906228882,0.08401999985233649,0.004691874347962345,0.04411610981210757,0.061843415881941685,0.21934488937663607,0.0066150498605850126,0.012189351780472165,0.012139060769201291,0.010703196820578959,0.10641172639785776,0.003966506893300939,0.024012334050998337,0.05472532708127943,0.20958256673011455,0.13860795433392595,0.050520851911783585,0.09575316932752735,0.01635389857804925,0.014137813759918561,0.02078973208110884,0.08923270943238201,0.2584670449430714,0.04959961126505889,0.09074702541992177,0.08955402483439348,0.2576351939733285,0.03574826479712439,0.18280231781543083,0.12202594207144443,0.14063041839909804,0.27337580468055517,0.23630363635661808,0.3532376070415624,0.282139183018398,0.04463775148265602,0.06096482870082719,0.00564479034014821,0.0008416276144739611,0.02526137646457331,0.027662492319779214,0.011532897466573069,0.006532248346363532,0.006063322968179924,0.004363284788543893,0.005225843399636582,0.07185205484076382,0.0019000308151165774,0.02276809996089934,0.051820317844216764,0.053257752149930504,0.06382145293595805,0.16338661131616034,0.08104416709696646,0.03874107042559152,0.031712824186530306,0.04134243267806446,0.0,0.0984129087604128,0.2089128400796893,0.13374054354412132,0.03036880227340927,0.2585925533160699,0.01739884736376046,0.006014702307043921,0.007707476054521253,0.13314297009250514,0.03073374654241724,0.05836623064399651,0.058024500483792936,0.0005862602656839738,0.11960486511768825,0.09977598994400404,0.02712770737517855,7.450846034730078e-05,0.027842496624219646,0.011486106143255992,0.00913927247138129,0.49824999181830837,1.0,0.023846836036331635,0.024318488754949238,0.05587180319969239,0.1694948876838083,0.03776036556355445,0.010713354520930567,0.015964314428777424,0.0393028328294037
VICTORIAN GLASS HANGING T-LIGHT,0.08722946415029065,0.0400482040746581,0.01585395286236068,0.01610977907837358,0.10436558393820135,0.1747771915621159,0.05811830340237857,0.05139542533418308,0.005736111699343225,0.02921115632892048,0.006474007618493985,1.5049766310989455e-06,0.0023834139681743987,0.02745871741106823,0.0036162570234582895,0.0011435984413720852,0.04329085104533276,0.055096567674770724,0.0034058725775363997,0.01008126856269447,0.028283964356924103,0.05199836385497021,0.02303546944398122,0.0034218359854372845,0.009649683268914591,0.0029067982345460826,0.016758946206905163,0.1893336807011222,0.1254481986893319,0.051589624043747354,0.07045463535996636,0.04302705112777581,0.0663275888357665,0.05734922988733984,0.016159731629142884,0.010098961937400836,0.024776574404651065,0.03215812222035138,0.02743437498326055,0.014590642163998857,0.011405258605520625,0.042433231741428115,0.03487594432034072,0.04332665081801804,0.023270966597846776,0.055497383829785335,0.044553686373454034,0.05225629936339226,0.035471077968064924,0.024545661349439245,0.0005475368538078549,0.011164709039480226,0.022418526702913357,0.008121977685273327,0.00437573497796794,0.007302261919192966,0.0024461661901421443,0.009036050352781948,0.029625158297187003,0.002813217236547179,0.030208490006003924,0.01093879554283792,0.03899973775592359,0.030604801181042775,0.03748868855530269,0.03137483432171118,0.016774126003740356,0.04169139698412442,0.032904946088024384,0.0,0.36993146548322237,0.007600686041239759,0.012123997670042023,0.05823962377126233,0.02664527459155683,0.004241094213733843,0.019272097334132415,0.0032711010418487478,0.10795413093437312,0.02130176953591599,0.13908390582526475,0.0054062689962596595,0.007076699129632334,0.010933713987726836,0.01121224021244414,0.05254632639443638,6.961659812071118e-05,0.016240721523628255,0.056142990087079084,0.037760354501038484,0.01966066084940321,0.023846836036331635,1.0000000000000004,0.017956405547012246,0.026463357859844914,0.38820780593083204,0.03465755963690494,0.008491978721934485,0.04042209999074599,0.09821372724610702
VINTAGE HEADS AND TAILS CARD GAME ,0.06964518767242567,0.10370812245871029,0.08525814838982351,0.060857874755028,0.005600187501099502,0.01902464133977688,0.7091509466824313,0.18086672284649688,0.02527768349551549,0.017233599868653214,0.015124820509602734,1.5572967130164673e-06,0.007627164779443699,0.04124948951410793,0.04864962853203387,0.0069709638049566675,0.04499466308673033,0.07088328401194238,0.002270209200818363,0.019092126462961358,0.06545031822260808,0.008080320039571277,0.011705888739037043,0.0030010312074996515,0.006961947085138894,0.005686068476302303,0.02346368605260619,0.0779912541705534,0.061070965425837384,0.05616722610191084,0.04499329723585147,0.0035187167951114375,0.008858574789375137,0.11417860468145548,0.01107228941522658,0.012871720474043445,0.01814394682060904,0.03377824048348618,0.02768104297298731,0.027027198253042357,0.016918580618182157,0.05239236616624484,0.026767139016167587,0.03117751307994733,0.060238508695425935,0.07194980183545219,0.07336683628152099,0.07104490480738272,0.051455432242730526,0.3116946852479199,0.000937437745203637,0.3010367603086376,0.05156659124561994,0.012848731246698502,0.32028486484713464,0.008726615637623695,0.005216305332417636,0.0025063243296234413,0.1451119994585632,0.004670115695299996,0.046760666715436626,0.052746638582734755,0.06309178377981817,0.14538186160890126,0.09441248427047573,0.07827347680944488,0.024418956419446653,0.03674811540151022,0.06687930658152039,0.0,0.04895103342810968,0.012472116124188031,0.7290800114614451,0.03043257153241138,0.0699923677557376,0.29138186214309697,0.15846214870804154,0.14177275150611962,0.018966248201842246,0.3809307474419352,0.04684286152156216,0.0037372845406881596,0.0015743584317804821,0.03797568982600998,0.033943748935940106,0.04607491614574285,0.00023321834522851143,0.39560645762544633,0.057934012966857115,0.061798299168562235,0.024398884912611885,0.024318488754949238,0.017956405547012246,0.9999999999999996,0.3906650375248296,0.04103605146574573,0.05136836481413392,0.10977897637084527,0.007432868629183647,0.04698852247569048
VINTAGE SNAP CARDS,0.08361545275272186,0.21757811507539485,0.18630525394934838,0.1434570272453527,0.015827750037143956,0.024772650066568747,0.016455938685984,0.18930011486609039,0.06731562633584154,0.04290204924444912,0.23054448423699364,4.543583300231815e-06,0.009084975436352935,0.09133134904820833,0.06449817964584262,0.028281089066011858,0.0877116142869441,0.21769602480391076,0.005019975456472327,0.025889010786571177,0.03277427470065618,0.018355658037600253,0.028415067771970254,0.007979953707421047,0.02233525498528558,0.07503987627751971,0.05355984813647663,0.20066158363663858,0.061527655549574,0.16064853539196924,0.014607606763140268,0.006593501358915596,0.017998696173440784,0.1557641045471429,0.010981521177111873,0.006897742140553604,0.01060165134190802,0.035186584959845085,0.015132197513371554,0.010926783689596768,0.021731476733986413,0.08142590726972944,0.024198027503327113,0.021577548326300447,0.12962620408080341,0.09018494115490112,0.15211149914369868,0.047926521907407926,0.04729221005789043,0.3509272453004192,0.0019637956990037246,0.27630522689757714,0.03371154842168389,0.02795332239313324,0.3688158048932086,0.02016187922857111,0.013352326135217363,0.0059455489143559,0.2337917982605038,0.005844726245672295,0.06141179093833411,0.13613092379861463,0.11631322020589488,0.17552257268058638,0.1934162430684334,0.07967971476626247,0.019470336599249974,0.07357470084200535,0.2408580662604068,0.0,0.09896184747015759,0.012971527676716596,0.026105573135658516,0.0662895369032793,0.20976718424891888,0.03571190719238611,0.00874648906820592,0.023687646665779324,0.059642726909690844,0.007018615369361553,0.10380578415176876,0.005356598819473104,0.0028410118487250465,0.039500313355925805,0.04168263737083505,0.016084443594708335,0.00046874086554814714,0.05954558112894473,0.021923766546314245,0.025076067853783624,0.06233140583980185,0.05587180319969239,0.026463357859844914,0.3906650375248296,0.9999999999999998,0.06615096931316128,0.01930209771422182,0.11979704105266578,0.018098773859525182,0.017332513157659688
WHITE HANGING HEART T-LIGHT HOLDER,0.33422014415475265,0.16419366036318203,0.13750359014171848,0.1089103225458391,0.0290153615473397,0.04216015163812765,0.09015116160416882,0.02377245956738034,0.07639479233295227,0.03865928251647264,0.007583402922926002,2.55981732976888e-06,0.050821224731816925,0.10375449305315292,0.00807910051687793,0.0014623811979432573,0.3191334585529919,0.3149281134014323,0.09942535940565651,0.0973107099503599,0.3801468612031537,0.03708290902565378,0.5039297648526014,0.004035845776684594,0.02887992557440371,0.14209756300588386,0.2257302670180315,0.16968085631955362,0.3632091415232883,0.08896117675032801,0.3863474762592797,0.4693059694959422,0.48886426151655615,0.26477394332112286,0.17496609432503155,0.12616105621375728,0.16598401858830053,0.2431220654599471,0.2800945784264098,0.21190421720290703,0.1471894075646963,0.2270808276434097,0.18154643301558418,0.2722941856752509,0.23150440713009776,0.41276587684137844,0.33323880633878367,0.3926057734878887,0.29233352497911574,0.062386787668467406,0.0010590713722018101,0.1442075281037565,0.022302829701619765,0.035265312902673755,0.009045882275775413,0.009316467128775614,0.005778605803386902,0.007187456609157597,0.2845388733824957,0.007308581503416228,0.21908592596804757,0.11151716231082477,0.07204931931888298,0.2875701029474026,0.17080742974638743,0.27485726002747857,0.08774531840635841,0.12266648852594655,0.1443071080988162,0.0,0.3381391904460954,0.28018823708645957,0.1338118869194045,0.12033080023437275,0.3828297881211415,0.030333059828110936,0.29256047350957737,0.007289572082733907,0.5642819693219897,0.3599466957247396,0.16669670558413047,0.005668631030775937,0.01474764251015895,0.13102910387010416,0.13888861518311382,0.3624092120878396,0.00014492235616831673,0.05020939247249278,0.3889510817532136,0.3754307458044306,0.2632520831652209,0.1694948876838083,0.38820780593083204,0.04103605146574573,0.06615096931316128,1.0,0.36589208244781124,0.014767161294777661,0.03103389462721515,0.36894068618643394
WOODLAND CHARLOTTE BAG,0.5718025147518411,0.21789347083562993,0.1773714897337521,0.1695093457237639,0.005851553571521942,0.25057684004378017,0.15450435838583476,0.030238918508201425,0.09707140470622751,0.012239122447388772,0.002166549743550678,0.00428968705578031,0.011354332007330388,0.2237729629646263,0.008505145487362895,0.0037622773431055133,0.22387723540424917,0.018306670226173816,0.005026670226943511,0.035859767489001486,0.9153617474309436,0.007939361199049783,0.009471831402134638,0.013214850386912315,0.008019618078580147,0.0037058677086477363,0.01142427750995126,0.2100600385829521,0.6564078931909267,0.22542289267973015,0.824268985347347,0.026743131469286863,0.048718072889729055,0.34818237066437935,0.09287619824958324,0.19706152950856823,0.15784915801354754,0.2881431363043739,0.3077392617870245,0.38566450467643565,0.11546428215709557,0.21534956890026316,0.15060894064415165,0.32826290389147833,0.35098620200071845,0.610979952607908,0.4822321208963275,0.7558174494106618,0.6289422995027272,0.22994025354538591,0.0018610323066559757,0.3413946654108061,0.018747443235624175,0.054931875970176874,0.002704529297687004,0.002418625258642224,0.0023817675797835947,0.0026663992693508167,0.5242071203205094,0.014876163342426953,0.42432921116440964,0.18583041585280927,0.08116656444021274,0.594111005856092,0.27980265065606685,0.5784700406808942,0.1652500685646596,0.10627580311412752,0.05468002979574319,0.0,0.10122387738295037,0.1540555501447302,0.21359127525528376,0.18495855800440567,0.018678109027388097,0.009976512141199276,0.6834443435659078,0.0031058009454494966,0.02505384768975186,0.785443247158351,0.3538048665824677,0.07822380258312098,0.0233916473918047,0.19438041751703378,0.22054441902180438,0.8136231420534131,0.0002383298025875339,0.014773909008643461,0.8205732006111333,0.914597056566313,0.03262636604614267,0.03776036556355445,0.03465755963690494,0.05136836481413392,0.01930209771422182,0.36589208244781124,0.9999999999999997,0.0031171531915716168,0.192443956899437,0.8013970697153351
WORLD WAR 2 GLIDERS ASSTD DESIGNS,0.032741119369067546,0.07515778277219609,0.04424971882298352,0.019447748408885274,0.004980557287398901,0.011401400034870241,0.017261888147099388,0.07787732505301259,0.019874738622499468,0.017264377545258086,0.7863409044486936,1.2582428339955676e-05,0.001322601157067381,0.022038442653705404,0.015171218122048058,0.0016613718852921836,0.015001112074585023,0.013401309136021413,0.001288235249071398,0.017179548205930265,0.003016535293099696,0.010770758038171492,0.009123565598115878,0.001457488731770142,0.004978975185385885,0.1927292621572443,0.008534622634992144,0.017719706836566318,0.014015847781603695,0.017622795540873183,0.003836981455009084,0.002098037930334517,0.0030019489745310665,0.05850174449369777,0.0076883067188654305,0.003144182493731924,0.008369899389623119,0.010695786255523315,0.011022329989476653,0.008563413016415996,0.009385026934272829,0.024427592238256562,0.020409046320681648,0.010231314115536433,0.014367895771209605,0.013566450547461629,0.0142543864599929,0.014588925509997462,0.006044750550140015,0.13255599824078068,0.00016823938739451747,0.15890010698789206,0.00505056323771474,0.0034909277267429154,0.09734865937070174,0.0015711214582867054,0.0013828550485339409,0.0022686322843502352,0.08115435691804608,0.002523806088272368,0.03881062153568507,0.012681881878801664,0.1443257445731982,0.07012981477258512,0.04835348243309557,0.041018087132157155,0.019203094843009343,0.6092895610674819,0.03617254297798191,0.0,0.021765341191398193,0.004370251727835208,0.008653503806014679,0.006917290489205512,0.014882703876331982,0.007471739173316218,0.0044203798283109766,0.8652654342957085,0.009082380698001718,0.0036282639778726236,0.015515525382146221,0.0007797380629804064,0.0005859505769243326,0.37869830326522275,0.3222804128611207,0.0027979905083051542,8.123006139470333e-05,0.009877406940825013,0.01945385102481099,0.0034991534410484344,0.012626364330120505,0.010713354520930567,0.008491978721934485,0.10977897637084527,0.11979704105266578,0.014767161294777661,0.0031171531915716168,1.0000000000000004,0.0049913690299660685,0.00412234197321381
