Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue
15880,369,1,686.56,0,At Risk,686.56
15881,312,5,501.39,0,At Risk,100.27799999999999
15882,199,8,1495.98,1,Regular,186.9975
15883,2,2,396.48,1,Regular,198.24
15884,432,2,249.7,0,At Risk,124.85
15885,93,15,1951.82,1,Regular,130.12133333333333
15886,60,4,1052.87,1,Regular,263.2175
15887,407,3,1027.15,0,At Risk,342.3833333333334
15888,81,3,429.16,1,Regular,143.05333333333334
15889,157,8,1806.28,1,Regular,225.785
15890,395,5,535.65,0,At Risk,107.13
15891,227,1,524.52,1,Regular,524.52
15892,669,1,128.2,0,At Risk,128.2
15893,482,1,305.28000000000003,0,At Risk,305.28000000000003
15894,253,2,420.29,1,Regular,210.145
15895,150,1,179.17,1,Regular,179.17
15897,194,2,222.05,1,Regular,111.025
15898,1,25,5596.31,1,Regular,223.85240000000002
15899,369,1,112.5,0,At Risk,112.5
15900,24,4,900.4,1,Regular,225.1
15901,17,7,703.22,1,Regular,100.46000000000001
15902,380,1,145.01,0,At Risk,145.01
15903,10,12,8939.84,1,Regular,744.9866666666667
15904,8,1,164.68,1,Regular,164.68
15905,543,1,114.69,0,At Risk,114.69
15906,20,10,2555.64,1,Regular,255.564
15907,4,3,967.45,1,Regular,322.48333333333335
15908,491,2,764.57,0,At Risk,382.285
15909,174,1,191.94,1,Regular,191.94
15910,1,15,2681.8,1,Regular,178.7866666666667
15911,624,8,1702.34,0,At Risk,212.7925
15912,178,9,1074.7,1,Regular,119.41111111111111
15913,534,1,6.300000000000001,0,At Risk,6.300000000000001
15914,378,2,205.99,0,At Risk,102.995
15915,402,1,429.21,0,At Risk,429.21
15916,16,13,3427.17,1,Regular,263.6284615384615
15917,248,5,560.63,1,Regular,112.126
15918,191,3,582.88,1,Regular,194.29333333333332
15919,20,2,910.61,1,Regular,455.305
15920,154,9,571.64,1,Regular,63.51555555555555
15921,173,4,802.11,1,Regular,200.5275
15922,373,1,739.0,0,At Risk,739.0
15923,373,1,254.16,0,At Risk,254.16
15924,731,1,102.82,0,At Risk,102.82
15925,194,1,207.15,1,Regular,207.15
15926,542,1,134.44,0,At Risk,134.44
15927,647,1,123.39,0,At Risk,123.39
15928,656,1,293.53,0,At Risk,293.53
15929,644,1,594.0,0,At Risk,594.0
15930,67,1,426.63,1,Regular,426.63
15931,428,1,239.9,0,At Risk,239.9
15932,4,8,2495.87,1,Regular,311.98375
15933,21,3,1107.46,1,Regular,369.15333333333336
15934,418,2,2190.66,0,At Risk,1095.33
15935,239,2,416.86,1,Regular,208.43
15936,379,2,282.79,0,At Risk,141.395
15937,64,1,145.35000000000002,1,Regular,145.35000000000002
15938,112,9,734.8100000000001,1,Regular,81.64555555555556
15939,90,16,9060.39,1,Regular,566.274375
15940,311,1,35.8,0,At Risk,35.8
15941,637,1,405.0,0,At Risk,405.0
15942,134,1,337.44,1,Regular,337.44
15943,650,2,271.29,0,At Risk,135.645
15944,277,4,2164.24,0,At Risk,541.06
15945,365,4,827.27,0,At Risk,206.8175
15946,503,3,2304.18,0,At Risk,768.06
15947,83,1,1708.24,1,Regular,1708.24
15948,8,3,1509.09,1,Regular,503.03
15949,17,2,364.72,1,Regular,182.36
15950,32,10,7180.71,1,Regular,718.071
15951,9,3,1013.17,1,Regular,337.7233333333333
15952,34,4,806.57,1,Regular,201.6425
15953,15,18,3669.55,1,Regular,203.8638888888889
15954,589,1,190.75,0,At Risk,190.75
15955,24,22,8658.36,1,Regular,393.5618181818182
15956,551,2,617.6,0,At Risk,308.8
15957,32,3,930.1,1,Regular,310.03333333333336
15958,74,4,492.99,1,Regular,123.2475
15959,682,3,579.49,0,At Risk,193.16333333333333
15960,374,4,410.95,0,At Risk,102.7375
15961,379,1,451.29,0,At Risk,451.29
15962,449,1,295.83,0,At Risk,295.83
15963,20,2,470.76,1,Regular,235.38
15964,663,1,272.96000000000004,0,At Risk,272.96000000000004
15965,17,13,3013.09,1,Regular,231.77615384615385
15966,451,1,426.53,0,At Risk,426.53
15967,23,12,3041.6,1,Regular,253.46666666666667
15968,388,1,418.05,0,At Risk,418.05
15969,3,5,1127.05,1,Regular,225.41
15970,304,2,1017.32,0,At Risk,508.66
15971,18,18,5902.83,1,Regular,327.935
15972,456,5,1810.27,0,At Risk,362.054
15973,367,3,988.44,0,At Risk,329.48
15974,39,7,3442.15,1,Regular,491.7357142857143
15975,84,1,371.01,1,Regular,371.01
15976,165,6,1746.64,1,Regular,291.1066666666667
15977,17,2,1054.73,1,Regular,527.365
15978,77,3,3279.42,1,Regular,1093.14
15979,603,1,329.22,0,At Risk,329.22
15980,89,7,6593.68,1,Regular,941.9542857142858
15981,25,21,9362.77,1,Regular,445.8461904761905
15982,605,1,324.51,0,At Risk,324.51
15983,22,8,3958.82,1,Regular,494.8525
15984,3,30,8759.32,1,Regular,291.9773333333333
15985,123,7,2715.28,1,Regular,387.8971428571429
15986,30,2,354.42,1,Regular,177.21
15987,12,8,1682.13,1,Regular,210.26625
15988,19,3,770.09,1,Regular,256.69666666666666
15989,376,2,372.51,0,At Risk,186.255
15990,44,7,2010.05,1,Regular,287.15
15991,534,1,150.55,0,At Risk,150.55
15992,4,3,896.6,1,Regular,298.8666666666667
15993,9,7,2797.57,1,Regular,399.65285714285716
15994,55,3,1202.18,1,Regular,400.7266666666667
15995,414,1,696.19,0,At Risk,696.19
15996,88,7,1686.9,1,Regular,240.9857142857143
15998,37,16,8308.34,1,Regular,519.27125
15999,736,1,20.4,0,At Risk,20.4
16000,3,3,12393.7,1,Regular,4131.233333333334
16001,381,1,583.39,0,At Risk,583.39
16002,625,1,169.21,0,At Risk,169.21
16003,30,10,5613.83,1,Regular,561.383
16004,475,5,2146.39,0,At Risk,429.27799999999996
16005,12,10,2436.22,1,Regular,243.62199999999999
16006,211,2,347.17,1,Regular,173.585
16007,48,7,3075.14,1,Regular,439.30571428571426
16008,24,15,5384.13,1,Regular,358.942
16009,22,4,992.71,1,Regular,248.1775
16010,246,11,1724.06,1,Regular,156.73272727272726
16011,8,29,5880.46,1,Regular,202.77448275862068
16012,35,5,2989.79,1,Regular,597.958
16013,4,84,57446.44,2,VIP,683.8861904761904
16014,38,5,1130.27,1,Regular,226.054
16015,4,3,705.39,1,Regular,235.13
16016,3,11,2533.94,1,Regular,230.35818181818183
16017,47,5,1553.83,1,Regular,310.76599999999996
16018,39,4,698.13,1,Regular,174.5325
16019,47,27,17465.85,1,Regular,646.8833333333333
16020,17,3,851.01,1,Regular,283.67
16021,395,2,532.25,0,At Risk,266.125
16022,260,1,628.28,0,At Risk,628.28
16023,46,3,719.81,1,Regular,239.93666666666664
16024,12,3,484.2,1,Regular,161.4
16025,30,1,439.66,1,Regular,439.66
16026,43,1,236.09,1,Regular,236.09
16027,92,15,2048.36,1,Regular,136.55733333333333
16028,596,1,82.2,0,At Risk,82.2
16029,39,107,122209.14,2,VIP,1142.1414953271028
16030,310,1,331.24,0,At Risk,331.24
16031,92,2,548.94,1,Regular,274.47
16032,456,6,1970.45,0,At Risk,328.40833333333336
16033,6,27,10836.13,1,Regular,401.3381481481481
16034,196,6,928.72,1,Regular,154.78666666666666
16035,560,1,217.73,0,At Risk,217.73
16036,87,4,2556.84,1,Regular,639.21
16037,270,5,1509.34,0,At Risk,301.868
16038,8,3,471.78,1,Regular,157.26
16039,424,2,456.4,0,At Risk,228.2
16040,65,7,2416.9,1,Regular,345.2714285714286
16041,31,3,3166.4,1,Regular,1055.4666666666667
16042,22,8,2265.12,1,Regular,283.14
16043,38,8,1856.59,1,Regular,232.07375
16044,435,1,340.84000000000003,0,At Risk,340.84000000000003
16045,120,8,3434.93,1,Regular,429.36625
16046,562,1,235.78,0,At Risk,235.78
16047,682,1,107.14,0,At Risk,107.14
16048,373,4,1075.23,0,At Risk,268.8075
16049,40,6,1899.68,1,Regular,316.61333333333334
16050,174,3,300.7,1,Regular,100.23333333333333
16051,682,1,188.44,0,At Risk,188.44
16052,54,1,362.06,1,Regular,362.06
16053,33,6,3634.84,1,Regular,605.8066666666667
16054,145,4,2111.88,1,Regular,527.97
16055,221,1,134.8,1,Regular,134.8
16056,45,1,664.85,1,Regular,664.85
16057,16,10,3854.85,1,Regular,385.485
16058,406,1,62.7,0,At Risk,62.7
16059,66,12,3217.77,1,Regular,268.1475
16060,401,3,541.95,0,At Risk,180.65
16061,431,1,89.65,0,At Risk,89.65
16062,10,8,2863.45,1,Regular,357.93125
16063,260,1,335.32,0,At Risk,335.32
16064,725,1,111.0,0,At Risk,111.0
16065,365,8,2382.62,0,At Risk,297.8275
16066,17,5,1521.87,1,Regular,304.37399999999997
16067,563,3,3395.29,0,At Risk,1131.7633333333333
16068,594,1,122.93,0,At Risk,122.93
16069,418,1,457.7,0,At Risk,457.7
16070,22,2,852.15,1,Regular,426.075
16071,45,4,1076.8,1,Regular,269.2
16072,288,4,4328.89,0,At Risk,1082.2225
16073,297,1,122.4,0,At Risk,122.4
16074,390,1,265.25,0,At Risk,265.25
16075,503,2,736.9300000000001,0,At Risk,368.46500000000003
16076,3,10,2234.73,1,Regular,223.473
16077,626,1,2300.4,0,At Risk,2300.4
16078,284,2,362.99,0,At Risk,181.495
16079,17,3,1352.0,1,Regular,450.6666666666667
16080,82,4,602.5600000000001,1,Regular,150.64000000000001
16081,56,8,4460.18,1,Regular,557.5225
16082,670,1,106.75,0,At Risk,106.75
16083,101,4,2351.42,1,Regular,587.855
16084,299,1,436.18,0,At Risk,436.18
16085,23,12,2343.53,1,Regular,195.29416666666668
16086,59,10,2864.99,1,Regular,286.49899999999997
16087,389,5,1739.92,0,At Risk,347.98400000000004
16088,576,2,1437.43,0,At Risk,718.715
16089,386,2,271.44,0,At Risk,135.72
16090,624,1,205.91,0,At Risk,205.91
16091,155,2,315.06,1,Regular,157.53
16092,115,6,1587.94,1,Regular,264.6566666666667
16093,107,1,17.0,1,Regular,17.0
16094,12,11,3695.56,1,Regular,335.96
16095,456,1,447.05,0,At Risk,447.05
16096,264,4,1584.97,0,At Risk,396.2425
16097,240,1,185.05,1,Regular,185.05
16098,88,14,4448.1,1,Regular,317.7214285714286
16099,50,7,1573.2,1,Regular,224.74285714285716
16100,463,1,582.64,0,At Risk,582.64
16101,71,4,3229.16,1,Regular,807.29
16102,42,3,1842.14,1,Regular,614.0466666666667
16103,7,22,6191.71,1,Regular,281.44136363636363
16104,62,9,2778.61,1,Regular,308.7344444444445
16105,249,5,2386.19,1,Regular,477.238
16106,66,1,108.38,1,Regular,108.38
16107,18,7,3204.1600000000003,1,Regular,457.7371428571429
16108,85,4,2235.92,1,Regular,558.98
16109,219,3,939.48,1,Regular,313.16
16110,45,4,1819.27,1,Regular,454.8175
16111,428,1,562.48,0,At Risk,562.48
16112,143,4,195.74,1,Regular,48.935
16113,183,1,161.38,1,Regular,161.38
16114,171,1,135.75000000000003,1,Regular,135.75000000000003
16115,10,12,2575.14,1,Regular,214.595
16116,212,1,612.78,1,Regular,612.78
16117,190,3,654.4,1,Regular,218.13333333333333
16118,653,1,4376.25,0,At Risk,4376.25
16119,8,8,1720.81,1,Regular,215.10125
16120,59,6,3056.91,1,Regular,509.48499999999996
16121,57,5,1477.09,1,Regular,295.418
16122,73,6,1001.34,1,Regular,166.89000000000001
16123,52,1,307.78000000000003,1,Regular,307.78000000000003
16124,317,4,1772.49,0,At Risk,443.1225
16125,367,14,4587.65,0,At Risk,327.6892857142857
16126,29,15,14646.8,1,Regular,976.4533333333333
16127,39,2,801.3100000000001,1,Regular,400.65500000000003
16128,18,11,3801.05,1,Regular,345.55
16129,407,3,1396.05,0,At Risk,465.34999999999997
16130,422,4,987.48,0,At Risk,246.87
16131,52,12,9957.42,1,Regular,829.785
16132,544,2,664.1999999999999,0,At Risk,332.09999999999997
16133,4,56,22992.26,1,Regular,410.5760714285714
16134,22,5,2145.34,1,Regular,429.06800000000004
16135,263,2,819.45,0,At Risk,409.725
16136,60,4,946.8,1,Regular,236.7
16137,680,1,422.7,0,At Risk,422.7
16138,379,3,910.35,0,At Risk,303.45
16139,19,5,1111.15,1,Regular,222.23000000000002
16140,66,3,1557.6,1,Regular,519.1999999999999
16141,88,2,955.94,1,Regular,477.97
16142,250,1,535.34,1,Regular,535.34
16143,3,12,4910.83,1,Regular,409.23583333333335
16144,247,1,175.2,1,Regular,175.2
16145,9,19,6805.4400000000005,1,Regular,358.18105263157895
16146,157,4,946.38,1,Regular,236.595
16147,134,5,2398.91,1,Regular,479.782
16148,296,2,386.62,0,At Risk,193.31
16149,5,3,422.22,1,Regular,140.74
16150,43,10,4395.59,1,Regular,439.559
16152,269,1,1829.04,0,At Risk,1829.04
16153,50,11,5133.49,1,Regular,466.6809090909091
16155,382,5,796.9,0,At Risk,159.38
16156,9,20,6218.18,1,Regular,310.909
16157,16,3,656.69,1,Regular,218.89666666666668
16158,522,9,628.32,0,At Risk,69.81333333333333
16159,282,4,1232.79,0,At Risk,308.1975
16160,65,2,1025.44,1,Regular,512.72
16161,2,43,12831.8,1,Regular,298.4139534883721
16162,252,1,37.4,0,At Risk,37.4
16163,232,6,2849.58,1,Regular,474.93
16164,17,3,822.48,1,Regular,274.16
16165,505,1,79.9,0,At Risk,79.9
16166,428,2,435.83,0,At Risk,217.915
16167,414,5,1386.12,0,At Risk,277.224
16168,11,66,10636.47,1,Regular,161.15863636363636
16169,8,4,1822.97,1,Regular,455.7425
16170,51,20,6869.0,1,Regular,343.45
16171,59,1,73.19999999999999,1,Regular,73.19999999999999
16172,95,8,1884.55,1,Regular,235.56875
16173,16,6,1418.32,1,Regular,236.38666666666666
16174,126,7,2246.75,1,Regular,320.9642857142857
16175,94,7,1836.44,1,Regular,262.34857142857146
16176,421,4,2052.69,0,At Risk,513.1725
16177,50,8,2247.31,1,Regular,280.91375
16178,138,2,612.6,1,Regular,306.3
16179,61,1,215.83,1,Regular,215.83
16180,100,13,16249.87,1,Regular,1249.99
16181,73,1,305.54,1,Regular,305.54
16182,72,9,9971.65,1,Regular,1107.961111111111
16183,67,4,1077.81,1,Regular,269.4525
16184,64,6,1158.79,1,Regular,193.13166666666666
16185,17,3,644.72,1,Regular,214.90666666666667
16186,23,26,9026.11,1,Regular,347.1580769230769
16187,32,15,6911.4400000000005,1,Regular,460.7626666666667
16188,45,5,1087.66,1,Regular,217.532
16189,16,2,215.48,1,Regular,107.74
16190,40,8,2723.55,1,Regular,340.44375
16191,3,24,15688.02,1,Regular,653.6675
16192,736,1,351.3,0,At Risk,351.3
16193,237,2,630.4300000000001,1,Regular,315.21500000000003
16194,375,1,308.6,0,At Risk,308.6
16195,723,1,323.25,0,At Risk,323.25
16196,489,1,93.3,0,At Risk,93.3
16197,469,9,2016.71,0,At Risk,224.07888888888888
16198,75,2,1030.0410000000002,1,Regular,515.0205000000001
16199,392,7,942.75,0,At Risk,134.67857142857142
16200,4,12,5643.45,1,Regular,470.28749999999997
16201,3,5,2112.12,1,Regular,422.424
16202,361,9,2501.99,0,At Risk,277.99888888888887
16203,59,6,1114.54,1,Regular,185.75666666666666
16204,23,3,944.24,1,Regular,314.74666666666667
16205,31,7,1830.61,1,Regular,261.5157142857143
16206,55,13,2602.32,1,Regular,200.17846153846156
16207,25,1,394.38,1,Regular,394.38
16208,45,10,3440.4500000000003,1,Regular,344.045
16209,89,9,4146.78,1,Regular,460.75333333333333
16210,2,35,38489.51,1,Regular,1099.7002857142859
16211,89,3,1090.59,1,Regular,363.53
16212,19,4,1293.71,1,Regular,323.4275
16213,79,1,159.0,1,Regular,159.0
16214,171,4,2038.25,1,Regular,509.5625
16215,81,1,242.35,1,Regular,242.35
16216,267,1,914.93,0,At Risk,914.93
16217,235,2,304.25,1,Regular,152.125
16218,30,13,4439.97,1,Regular,341.53615384615387
16219,501,1,40.8,0,At Risk,40.8
16221,37,9,2235.51,1,Regular,248.39000000000001
16222,318,2,1345.22,0,At Risk,672.61
16223,375,2,1102.35,0,At Risk,551.175
16224,57,5,1616.54,1,Regular,323.308
16225,45,15,2867.41,1,Regular,191.16066666666666
16226,203,5,672.17,1,Regular,134.434
16227,225,3,1027.22,1,Regular,342.4066666666667
16228,385,3,890.81,0,At Risk,296.93666666666667
16229,87,6,2867.86,1,Regular,477.9766666666667
16230,190,2,542.03,1,Regular,271.015
16231,379,4,1078.22,0,At Risk,269.555
16232,44,7,2712.97,1,Regular,387.5671428571428
16233,71,9,1965.71,1,Regular,218.41222222222223
16234,476,3,333.18,0,At Risk,111.06
16235,41,9,2053.71,1,Regular,228.19
16236,78,1,432.2,1,Regular,432.2
16237,437,1,136.65,0,At Risk,136.65
16238,423,1,63.66,0,At Risk,63.66
16239,57,6,1492.2,1,Regular,248.70000000000002
16240,24,2,3718.8,1,Regular,1859.4
16241,10,16,4329.31,1,Regular,270.581875
16242,8,14,7474.400000000001,1,Regular,533.8857142857144
16243,34,2,409.1,1,Regular,204.55
16244,212,2,2579.38,1,Regular,1289.69
16245,24,3,1413.66,1,Regular,471.22
16246,460,2,827.25,0,At Risk,413.625
16247,170,1,114.56,1,Regular,114.56
16248,62,1,152.94,1,Regular,152.94
16249,53,5,1800.07,1,Regular,360.014
16250,261,3,791.38,0,At Risk,263.79333333333335
16251,512,1,128.31,0,At Risk,128.31
16252,383,1,295.09000000000003,0,At Risk,295.09000000000003
16253,67,7,7310.15,1,Regular,1044.3071428571427
16254,378,3,985.14,0,At Risk,328.38
16255,17,15,4906.8,1,Regular,327.12
16256,267,3,1629.37,0,At Risk,543.1233333333333
16257,177,1,46.95,1,Regular,46.95
16258,45,15,11942.52,1,Regular,796.168
16259,410,3,361.94,0,At Risk,120.64666666666666
16260,51,1,1035.45,1,Regular,1035.45
16261,17,6,1059.45,1,Regular,176.57500000000002
16262,378,1,755.15,0,At Risk,755.15
16263,423,1,351.01,0,At Risk,351.01
16264,438,2,837.53,0,At Risk,418.765
16265,9,12,6935.17,1,Regular,577.9308333333333
16266,74,14,1757.95,1,Regular,125.56785714285715
16267,591,1,186.66,0,At Risk,186.66
16268,71,2,667.65,1,Regular,333.825
16269,438,1,717.57,0,At Risk,717.57
16270,353,1,1141.24,0,At Risk,1141.24
16271,3,10,3463.02,1,Regular,346.302
16272,117,1,411.7,1,Regular,411.7
16273,648,2,336.04,0,At Risk,168.02
16274,373,1,715.9,0,At Risk,715.9
16275,197,3,2151.11,1,Regular,717.0366666666667
16276,177,3,2629.3900000000003,1,Regular,876.4633333333335
16277,734,1,188.69,0,At Risk,188.69
16278,100,3,1117.84,1,Regular,372.6133333333333
16279,21,9,5705.08,1,Regular,633.8977777777777
16280,725,1,238.05,0,At Risk,238.05
16281,72,3,3424.02,1,Regular,1141.34
16282,340,3,1307.5800000000002,0,At Risk,435.86000000000007
16283,6,8,4403.82,1,Regular,550.4775
16284,31,3,1029.77,1,Regular,343.25666666666666
16285,646,1,176.9,0,At Risk,176.9
16286,477,2,328.95,0,At Risk,164.475
16287,170,5,1006.98,1,Regular,201.39600000000002
16288,470,1,129.85,0,At Risk,129.85
16289,462,1,136.31,0,At Risk,136.31
16290,465,4,2069.3,0,At Risk,517.325
16291,682,1,117.72,0,At Risk,117.72
16292,122,5,1253.76,1,Regular,250.752
16293,22,15,4657.95,1,Regular,310.53
16294,477,1,126.05,0,At Risk,126.05
16295,10,4,1328.55,1,Regular,332.1375
16296,626,4,1313.67,0,At Risk,328.4175
16297,269,1,301.9,0,At Risk,301.9
16298,23,7,1085.7,1,Regular,155.1
16299,477,1,193.65,0,At Risk,193.65
16300,430,3,1392.43,0,At Risk,464.1433333333334
16301,737,1,107.33,0,At Risk,107.33
16302,127,1,233.22,1,Regular,233.22
16303,26,7,7928.27,1,Regular,1132.6100000000001
16304,695,1,381.66,0,At Risk,381.66
16305,139,1,361.22,1,Regular,361.22
16306,214,7,1192.82,1,Regular,170.40285714285713
16307,429,3,1194.92,0,At Risk,398.3066666666667
16308,38,7,5120.0,1,Regular,731.4285714285714
16309,106,2,706.57,1,Regular,353.285
16310,414,2,460.08,0,At Risk,230.04
16311,18,2,616.26,1,Regular,308.13
16312,432,1,171.15,0,At Risk,171.15
16313,3,2,274.15000000000003,1,Regular,137.07500000000002
16314,390,3,1491.4,0,At Risk,497.1333333333334
16315,331,2,402.71,0,At Risk,201.355
16316,64,13,5744.91,1,Regular,441.91615384615386
16317,120,5,2192.51,1,Regular,438.50200000000007
16318,35,1,328.15000000000003,1,Regular,328.15000000000003
16319,218,1,404.4,1,Regular,404.4
16320,172,6,5628.99,1,Regular,938.165
16321,72,7,604.5500000000001,1,Regular,86.36428571428573
16322,1,2,326.75,1,Regular,163.375
16323,196,2,353.66,1,Regular,176.83
16324,128,3,428.68,1,Regular,142.89333333333335
16325,47,12,3597.5,1,Regular,299.7916666666667
16326,6,24,4826.99,1,Regular,201.12458333333333
16327,14,16,10731.34,1,Regular,670.70875
16328,563,1,310.83,0,At Risk,310.83
16329,428,4,1703.07,0,At Risk,425.7675
16330,18,7,634.33,1,Regular,90.61857142857143
16331,432,6,2037.7,0,At Risk,339.6166666666667
16332,28,11,2010.41,1,Regular,182.76454545454547
16333,8,22,26626.8,1,Regular,1210.3090909090909
16334,492,1,277.48,0,At Risk,277.48
16335,552,7,2774.0,0,At Risk,396.2857142857143
16336,421,4,3517.69,0,At Risk,879.4225
16337,37,1,151.05,1,Regular,151.05
16338,157,1,214.8,1,Regular,214.8
16339,284,1,109.95,0,At Risk,109.95
16340,107,3,1526.06,1,Regular,508.68666666666667
16341,25,7,3850.79,1,Regular,550.1128571428571
16342,75,4,322.41,1,Regular,80.6025
16343,16,3,687.0699999999999,1,Regular,229.0233333333333
16344,158,4,842.42,1,Regular,210.605
16345,44,2,1198.74,1,Regular,599.37
16346,385,1,224.51,0,At Risk,224.51
16347,11,11,3509.41,1,Regular,319.0372727272727
16348,32,8,1798.22,1,Regular,224.7775
16349,291,1,53.5,0,At Risk,53.5
16350,21,9,2253.89,1,Regular,250.4322222222222
16351,333,13,3330.03,0,At Risk,256.15615384615387
16352,18,2,494.44,1,Regular,247.22
16353,4,38,9999.46,1,Regular,263.1436842105263
16354,63,5,1129.51,1,Regular,225.902
16355,375,1,416.35,0,At Risk,416.35
16356,198,6,415.87,1,Regular,69.31166666666667
16357,33,4,868.37,1,Regular,217.0925
16358,1,5,2919.65,1,Regular,583.9300000000001
16359,7,16,2697.75,1,Regular,168.609375
16360,5,6,3512.53,1,Regular,585.4216666666667
16361,10,4,896.66,1,Regular,224.165
16362,32,6,946.94,1,Regular,157.82333333333335
16363,53,1,109.36,1,Regular,109.36
16364,12,2,707.04,1,Regular,353.52
16365,18,15,3307.2,1,Regular,220.48
16366,19,4,1548.13,1,Regular,387.0325
16367,37,3,1362.4,1,Regular,454.1333333333334
16368,2,3,640.21,1,Regular,213.40333333333334
16369,18,7,2664.81,1,Regular,380.6871428571429
16370,82,4,1320.56,1,Regular,330.14
16371,449,1,157.2,0,At Risk,157.2
16372,33,5,1328.61,1,Regular,265.722
16373,382,2,309.49,0,At Risk,154.745
16374,66,5,1771.45,1,Regular,354.29
16375,470,2,104.0,0,At Risk,52.0
16376,9,2,987.01,1,Regular,493.505
16377,267,2,1308.48,0,At Risk,654.24
16378,247,3,362.95,1,Regular,120.98333333333333
16379,4,4,2157.4,1,Regular,539.35
16380,61,1,1780.59,1,Regular,1780.59
16381,396,2,258.7,0,At Risk,129.35
16382,408,2,353.1,0,At Risk,176.55
16383,75,7,2974.84,1,Regular,424.9771428571429
16384,90,4,1358.95,1,Regular,339.7375
16385,60,5,1030.61,1,Regular,206.12199999999999
16386,29,3,1102.59,1,Regular,367.53
16387,323,5,918.55,0,At Risk,183.70999999999998
16388,654,1,186.05,0,At Risk,186.05
16389,53,4,1382.0700000000002,1,Regular,345.51750000000004
16390,537,3,467.5,0,At Risk,155.83333333333334
16391,401,4,1103.61,0,At Risk,275.9025
16392,270,3,763.05,0,At Risk,254.35
16393,2,23,5561.66,1,Regular,241.81130434782608
16394,57,5,1555.34,1,Regular,311.068
16395,61,14,3537.85,1,Regular,252.70357142857142
16396,476,1,137.8,0,At Risk,137.8
